domain	intent	parallel	pattern
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	añade la pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la canción SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongWithNameToPlaylistWithName	-	guarda la pista SPOTIFY.SLOT.SONG a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade este SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	añade ese SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda este SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a mi playlist SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a mi lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	guarda ese SPOTIFY.SLOT.ALBUM_TYPE a la lista de reproducción SPOTIFY.SLOT.PLAYLIST en spotify
Spotify	CreatePlaylist	-	crea playlist
Spotify	CreatePlaylist	-	crea lista
Spotify	CreatePlaylist	-	crea lista de reproducción
Spotify	CreatePlaylist	-	crea nueva playlist
Spotify	CreatePlaylist	-	crea nueva lista
Spotify	CreatePlaylist	-	crea nueva lista de reproducción
Spotify	CreatePlaylist	-	crea una playlist
Spotify	CreatePlaylist	-	crea una lista
Spotify	CreatePlaylist	-	crea una lista de reproducción
Spotify	CreatePlaylist	-	crea una nueva playlist
Spotify	CreatePlaylist	-	crea una nueva lista
Spotify	CreatePlaylist	-	crea una nueva lista de reproducción
Spotify	CreatePlaylist	-	añade playlist
Spotify	CreatePlaylist	-	añade lista
Spotify	CreatePlaylist	-	añade lista de reproducción
Spotify	CreatePlaylist	-	añade nueva playlist
Spotify	CreatePlaylist	-	añade nueva lista
Spotify	CreatePlaylist	-	añade nueva lista de reproducción
Spotify	CreatePlaylist	-	añade una playlist
Spotify	CreatePlaylist	-	añade una lista
Spotify	CreatePlaylist	-	añade una lista de reproducción
Spotify	CreatePlaylist	-	añade una nueva playlist
Spotify	CreatePlaylist	-	añade una nueva lista
Spotify	CreatePlaylist	-	añade una nueva lista de reproducción
Spotify	CreatePlaylistWithName	-	crea playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea nueva playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea nueva playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea nueva lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea nueva lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea nueva lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea nueva lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una nueva playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una nueva playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una nueva lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una nueva lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una nueva lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	crea una nueva lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade nueva playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade nueva playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade nueva lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade nueva lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade nueva lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade nueva lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una playlist titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una lista llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una lista titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una lista de reproducción llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una lista de reproducción titulada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una nueva playlist llamada SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	añade una nueva playlist titulada SPOTIFY.SLOT.PLAYLIST
