domain	intent	parallel	pattern
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej playlisty która się nazywa SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej listy odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej listy odtwarzania o nazwie SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej listy odtwarzania która się nazywa SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej listy SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej listy o nazwie SPOTIFY.SLOT.PLAYLIST
Spotify	AddAlbumToPlaylist	-	zapisz SPOTIFY.SLOT.ALBUM_TYPE do mojej listy która się nazywa SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylist	-	stórz playlistę
Spotify	CreatePlaylist	-	stórz listę odtwarzania
Spotify	CreatePlaylist	-	stórz listę
Spotify	CreatePlaylist	-	stórz nową playlistę
Spotify	CreatePlaylist	-	stórz nową listę odtwarzania
Spotify	CreatePlaylist	-	stórz nową listę
Spotify	CreatePlaylist	-	zrób playlistę
Spotify	CreatePlaylist	-	zrób listę odtwarzania
Spotify	CreatePlaylist	-	zrób listę
Spotify	CreatePlaylist	-	zrób nową playlistę
Spotify	CreatePlaylist	-	zrób nową listę odtwarzania
Spotify	CreatePlaylist	-	zrób nową listę
Spotify	CreatePlaylist	-	dodaj playlistę
Spotify	CreatePlaylist	-	dodaj listę odtwarzania
Spotify	CreatePlaylist	-	dodaj listę
Spotify	CreatePlaylist	-	dodaj nową playlistę
Spotify	CreatePlaylist	-	dodaj nową listę odtwarzania
Spotify	CreatePlaylist	-	dodaj nową listę
Spotify	CreatePlaylistWithName	-	stórz playlistę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz playlistę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz listę odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz listę odtwarzania o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz listę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz listę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz nową playlistę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz nową playlistę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz nową listę odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz nową listę odtwarzania o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz nową listę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	stórz nową listę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób playlistę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób playlistę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób listę odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób listę odtwarzania o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób listę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób listę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób nową playlistę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób nową playlistę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób nową listę odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób nową listę odtwarzania o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób nową listę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	zrób nową listę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj playlistę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj playlistę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj listę odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj listę odtwarzania o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj listę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj listę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj nową playlistę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj nową playlistę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj nową listę odtwarzania SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj nową listę odtwarzania o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj nową listę SPOTIFY.SLOT.PLAYLIST
Spotify	CreatePlaylistWithName	-	dodaj nową listę o tytule SPOTIFY.SLOT.PLAYLIST
Spotify	AddSongToPlaylist	-	zapisz tę piosenkę na playliscie
Spotify	AddSongToPlaylist	-	zapisz tę piosenkę na mojej playliscie
Spotify	AddSongToPlaylist	-	zapisz tę piosenkę na liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz tę piosenkę na mojej liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz tę piosenkę w bibliotece
Spotify	AddSongToPlaylist	-	zapisz tę piosenkę w mojej bibliotece
Spotify	AddSongToPlaylist	-	zapisz ten utór na playliscie
Spotify	AddSongToPlaylist	-	zapisz ten utór na mojej playliscie
Spotify	AddSongToPlaylist	-	zapisz ten utór na liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz ten utór na mojej liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz ten utór w bibliotece
Spotify	AddSongToPlaylist	-	zapisz ten utór w mojej bibliotece
Spotify	AddSongToPlaylist	-	zapisz ten kawałek na playliscie
Spotify	AddSongToPlaylist	-	zapisz ten kawałek na mojej playliscie
Spotify	AddSongToPlaylist	-	zapisz ten kawałek na liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz ten kawałek na mojej liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz ten kawałek w bibliotece
Spotify	AddSongToPlaylist	-	zapisz ten kawałek w mojej bibliotece
Spotify	AddSongToPlaylist	-	zapisz cokolwiek leci na playliscie
Spotify	AddSongToPlaylist	-	zapisz cokolwiek leci na mojej playliscie
Spotify	AddSongToPlaylist	-	zapisz cokolwiek leci na liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz cokolwiek leci na mojej liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz cokolwiek leci w bibliotece
Spotify	AddSongToPlaylist	-	zapisz cokolwiek leci w mojej bibliotece
Spotify	AddSongToPlaylist	-	zapisz cokolwiek jest grane na playliscie
Spotify	AddSongToPlaylist	-	zapisz cokolwiek jest grane na mojej playliscie
Spotify	AddSongToPlaylist	-	zapisz cokolwiek jest grane na liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz cokolwiek jest grane na mojej liście odtwarzania
Spotify	AddSongToPlaylist	-	zapisz cokolwiek jest grane w bibliotece
Spotify	AddSongToPlaylist	-	zapisz cokolwiek jest grane w mojej bibliotece
Spotify	SeekByTime	-	przewiń o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przewiń o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przewiń tę piosenkę o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przewiń tę piosenkę o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przewiń ten utwór o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przewiń ten utwór o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przewiń ten kawałek o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przewiń ten kawałek o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przesuń o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przesuń o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przesuń tę piosenkę o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przesuń tę piosenkę o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przesuń ten utwór o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przesuń ten utwór o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	SeekByTime	-	przesuń ten kawałek o SPOTIFY.SLOT.SEEK_TIME sekund do przodu
Spotify	SeekByTime	-	przesuń ten kawałek o SPOTIFY.SLOT.SEEK_TIME sekund w przód
Spotify	ShuffleOnOff	-	SPOTIFY.SLOT.STATE shuffle
Spotify	ShuffleOnOff	-	SPOTIFY.SLOT.STATE losowe odtwarzanie
Spotify	ShuffleOnOff	-	SPOTIFY.SLOT.STATE losowość
Spotify	RepeatOnOff	-	SPOTIFY.SLOT.STATE powtarzanie
Spotify	RepeatOnOff	-	SPOTIFY.SLOT.STATE repeat
Spotify	RepeatOnOff	-	na rypicie
Spotify	ShowDencability	-	jak ta piosenka jest taneczna
Spotify	ShowDencability	-	jak ten utwór jest taneczny
Spotify	ShowDencability	-	jak ten kawałek jest taneczny
Spotify	ShowDencability	-	jak bardzo ta piosenka jest taneczna
Spotify	ShowDencability	-	jak bardzo ten utwór jest taneczny
Spotify	ShowDencability	-	jak bardzo ten kawałek jest taneczny
Spotify	ShowDencability	-	taneczność tej piosenki
Spotify	ShowDencability	-	taneczność tego utworu
Spotify	ShowDencability	-	taneczność tego kawałka
Spotify	ShowDencability	-	podaj taneczność tej piosenki
Spotify	ShowDencability	-	podaj taneczność tego utworu
Spotify	ShowDencability	-	podaj taneczność tego kawałka
Spotify	ShowDencability	-	czy ta piosenka jest taneczny
Spotify	ShowDencability	-	czy ten utwór jest taneczny
Spotify	ShowDencability	-	czy ten kawałek jest taneczny
